"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/01/04","4,180,060","288,381,470","69.50","69.50","68.50","68.90","-0.50","1,475",
" 2010/01/05","9,283,603","647,623,778","69.40","70.30","69.40","69.60","+0.70","2,868",
" 2010/01/06","25,734,450","1,870,953,300","69.60","74.40","69.40","74.30","+4.70","8,040",
" 2010/01/07","12,748,081","941,310,952","74.30","74.30","73.20","73.70","-0.60","4,481",
" 2010/01/08","13,341,281","980,471,032","74.10","75.00","71.80","72.00","-1.70","4,996",
" 2010/01/11","7,920,065","579,105,256","72.00","74.50","72.00","73.00","+1.00","2,713",
" 2010/01/12","6,193,035","446,120,920","73.00","73.00","71.50","72.00","-1.00","2,734",
" 2010/01/13","5,126,885","364,220,906","71.00","71.70","70.70","70.70","-1.30","2,266",
" 2010/01/14","4,944,681","350,616,418","70.70","71.80","70.50","70.60","-0.10","2,284",
" 2010/01/15","5,092,289","361,192,182","70.70","71.50","70.50","71.00","+0.40","2,096",
" 2010/01/18","3,146,124","221,239,663","70.00","70.50","70.00","70.30","-0.70","1,362",
" 2010/01/19","7,346,921","513,842,370","70.30","70.80","69.30","70.00","-0.30","2,820",
" 2010/01/20","7,083,161","494,692,684","70.00","70.20","69.50","70.00"," 0.00","2,098",
" 2010/01/21","9,215,919","644,095,830","70.00","70.30","69.60","70.30","+0.30","1,869",
" 2010/01/22","12,516,030","875,254,400","69.60","70.90","69.10","70.10","-0.20","2,691",
" 2010/01/25","5,340,783","368,830,373","69.50","69.60","68.50","69.60","-0.50","2,182",
" 2010/01/26","9,111,683","621,831,520","69.50","69.50","67.40","68.60","-1.00","3,183",
" 2010/01/27","10,505,919","723,419,955","68.60","69.50","67.90","69.50","+0.90","2,369",
" 2010/01/28","5,450,733","377,069,221","69.60","70.00","68.70","68.90","-0.60","1,922",
" 2010/01/29","6,348,516","433,102,731","68.60","69.70","66.30","69.30","+0.40","2,593",
" 2010/02/01","3,890,429","265,021,791","69.20","69.60","67.60","68.00","-1.30","1,436",
" 2010/02/02","7,609,211","516,762,247","68.20","69.10","66.50","67.50","-0.50","2,189",
" 2010/02/03","4,220,295","284,930,301","67.70","68.10","67.00","67.40","-0.10","1,284",
" 2010/02/04","6,590,256","452,915,810","68.60","69.40","67.90","68.90","+1.50","2,503",
" 2010/02/05","7,026,096","474,400,812","67.60","68.10","66.60","68.00","-0.90","2,801",
" 2010/02/06","2,851,277","194,755,041","68.00","68.80","68.00","68.10","+0.10","1,184",
" 2010/02/08","5,382,038","362,259,960","68.00","68.10","67.00","67.10","-1.00","2,202",
" 2010/02/09","3,830,360","259,046,952","67.10","68.20","67.00","67.70","+0.60","1,468",
" 2010/02/10","3,815,265","258,637,320","67.70","68.30","67.20","68.00","+0.30","1,477",
" 2010/02/22","5,501,857","382,999,645","70.20","70.20","68.80","69.80","+1.80","2,319",
" 2010/02/23","13,532,299","960,804,167","70.50","72.20","69.70","72.00","+2.20","4,462",
" 2010/02/24","8,901,229","631,785,146","71.60","71.60","70.50","70.80","-1.20","3,055",
" 2010/02/25","12,997,550","926,832,942","71.50","71.90","69.90","71.60","+0.80","3,914",
" 2010/02/26","11,059,321","794,538,010","71.60","72.50","71.00","72.50","+0.90","3,037",
" 2010/03/01","9,893,736","726,585,078","73.00","74.00","72.50","72.70","+0.20","3,679",
" 2010/03/02","6,970,193","507,114,586","73.40","73.50","72.00","72.40","-0.30","2,353",
" 2010/03/03","7,145,912","518,444,003","72.60","73.30","72.10","72.70","+0.30","1,982",
" 2010/03/04","12,909,232","946,451,636","73.30","74.10","72.60","73.40","+0.70","3,778",
" 2010/03/05","9,268,895","683,700,809","73.90","74.20","73.00","74.00","+0.60","3,203",
" 2010/03/08","10,071,811","753,815,084","74.50","75.10","74.30","74.80","+0.80","3,216",
" 2010/03/09","7,348,461","548,849,582","74.60","75.00","74.20","74.80"," 0.00","1,514",
" 2010/03/10","4,966,744","367,986,656","74.80","74.80","73.80","74.30","-0.50","1,901",
" 2010/03/11","4,191,406","311,211,180","74.50","74.50","74.00","74.20","-0.10","960",
" 2010/03/12","6,217,006","460,963,544","74.20","74.30","73.80","74.10","-0.10","1,703",
